1:	1.0	0.0	0.13085642222395338	0.1631381851334915	0.0322817629095381	1.2745969748113573
2:	1.2	0.0	0.12762824593299943	0.1663663614244452	0.03873811549144576	1.488968884285005
3:	1.4	0.0	0.12440006964204577	0.1695945377153992	0.045194468073353436	1.71874095601082
4:	1.5999999999999999	0.0	0.12117189335109177	0.1728227140063529	0.05165082065526114	1.9379322355188833
5:	1.7999999999999998	0.0	0.11794371706013801	0.17605089029730664	0.05810717323716863	2.1621602589230973
6:	1.9999999999999998	0.0	0.11471554076918412	0.17927906658826048	0.06456352581907636	2.3828840994561356
7:	2.1999999999999997	0.0	0.1114873644782305	0.1825072428792144	0.07101987840098391	2.6036873641291765
8:	2.3999999999999995	0.0	0.10825918818727656	0.18573541917016814	0.07747623098289158	2.765883195590742
9:	2.5999999999999996	0.0	0.10503101189632279	0.18896359546112196	0.08393258356479917	2.93825347424298
10:	2.8	0.0	0.1018028356053691	0.1921917717520759	0.09038893614670682	3.1112343835078096
11:	2.9999999999999996	0.0	0.09857465931441503	0.1954199480430296	0.09684528872861456	3.284394516164923
12:	3.1999999999999993	0.0	0.09534648302346117	0.19864812433398324	0.10330164131052207	3.4578889917192366
13:	3.3999999999999995	0.0	0.09211830673250743	0.2018763006249372	0.10975799389242977	3.631772919293117
14:	3.5999999999999996	0.0	0.08889013044155375	0.205104476915891	0.11621434647433726	3.8059063784439338
15:	3.7999999999999994	0.0	0.08566195415059986	0.20833265320684485	0.12267069905624499	3.980106112299218
16:	3.999999999999999	0.0	0.0824337778596461	0.21156082949779864	0.12912705163815252	4.154587919864098
17:	4.199999999999999	0.0	0.07920560156869244	0.21478900578875265	0.1355834042200602	4.329258415024791
18:	4.3999999999999995	0.0	0.07597742527773849	0.2180171820797063	0.14203975680196781	4.504135816648177
19:	4.6	0.0	0.07274924898678475	0.22124535837066048	0.14849610938387572	4.678625605762508
20:	4.799999999999999	0.0	0.06952107269583084	0.22447353466161418	0.15495246196578333	4.85353655155242
21:	4.999999999999999	0.0	0.06629289640487707	0.22770171095256775	0.16140881454769068	5.028586888008252
22:	5.199999999999999	0.0	0.06306472011392317	0.2309298872435215	0.16786516712959834	5.203958005506594
23:	5.399999999999999	0.0	0.05983654382296953	0.23415806353447557	0.17432151971150606	5.37871572998167
24:	5.599999999999999	0.0	0.05660836753201566	0.2373862398254292	0.18077787229341352	5.554607084309595
25:	5.799999999999999	0.0	0.05338019124106172	0.2406144161163833	0.18723422487532157	5.73095126814591
26:	5.999999999999999	0.0	0.05015201495010796	0.2438425924073371	0.19369057745722915	5.905085188430073
27:	6.199999999999999	0.0	0.04692383865915423	0.2470707686982907	0.20014693003913647	6.079648005913127
28:	6.399999999999999	0.0	0.04369566236820012	0.25029894498924415	0.20660328262104405	6.256140586757405
29:	6.599999999999999	0.0	0.04046748607724653	0.25352712128019844	0.2130596352029519	6.43181180902274
30:	6.799999999999999	0.0	0.037239309786292585	0.2567552975711522	0.2195159877848596	6.605849324396864
31:	1.0	0.2	0.13123004491998388	0.1627645624374606	0.03153451751747671	1.2212377339760672
32:	1.2	0.2	0.12800193365496468	0.16599267370248005	0.037990740047515376	1.4554745871689188
33:	1.4	0.2	0.12477380379908816	0.16922080355835672	0.044446999759268566	1.6857586647237859
34:	1.5999999999999999	0.2	0.12154566232780048	0.17244894502964428	0.0509032827018438	1.9113978175472277
35:	1.7999999999999998	0.2	0.1183175131148433	0.1756770942426013	0.057359581127758005	2.1342251081414414
36:	1.9999999999999998	0.2	0.1150893584837738	0.17890524887367085	0.06381589038989705	2.3555130498617824
37:	2.1999999999999997	0.2	0.11186119991287449	0.18213340744457043	0.07027220753169594	2.5760710783007004
38:	2.3999999999999995	0.2	0.10863303838748065	0.185361568969964	0.07672853058248336	2.7408150012341896
39:	2.5999999999999996	0.2	0.10540487458964216	0.18858973276780253	0.08318485817816036	2.912386015448491
40:	2.8	0.2	0.10217670900647281	0.19181789835097218	0.08964118934449937	3.0845686516448154
41:	2.9999999999999996	0.2	0.0989485419951497	0.19504606536229493	0.09609752336714524	3.2572421674222873
42:	3.1999999999999993	0.2	0.09572037382353012	0.1982742335339147	0.1025538597103846	3.4303115436944327
43:	3.3999999999999995	0.2	0.09249220469642858	0.20150240266101577	0.10901019796458719	3.6037048351507757
44:	3.5999999999999996	0.2	0.0892640347731341	0.20473057258431052	0.11546653781117641	3.7773665208694633
45:	3.7999999999999994	0.2	0.08603586417939225	0.2079587431780527	0.12192287899866046	3.9512530452992647
46:	3.999999999999999	0.2	0.08280769301579351	0.21118691434165138	0.12837922132585788	4.125329137121525
47:	4.199999999999999	0.2	0.0795795213637646	0.21441508599368012	0.13483556462991553	4.299568251843895
48:	4.3999999999999995	0.2	0.0763513492899242	0.21764325806752066	0.14129190877759645	4.473946806229121
49:	4.6	0.2	0.07312317684930196	0.220871430508143	0.14774825365884103	4.648446074232889
50:	4.799999999999999	0.2	0.06989500408775495	0.22409960326968983	0.15420459918193488	4.823050502507137
51:	4.999999999999999	0.2	0.06666683104380179	0.22732777631364295	0.16066094526984115	4.997747067749127
52:	5.199999999999999	0.2	0.06343865775003354	0.23055594960741146	0.16711729185737792	5.172524784408745
53:	5.399999999999999	0.2	0.0602104842342117	0.23378412312323316	0.17357363888902144	5.34737432310444
54:	5.599999999999999	0.2	0.05698231052013252	0.23701229683731218	0.18002998631717965	5.522287711665403
55:	5.799999999999999	0.2	0.05375413662830838	0.24024047072913593	0.18648633410082754	5.6972580986050625
